N,P,K,temperature,humidity,ph,rainfall,label
6,9,12,31.08368929,90.14362642,7.028746406000002,109.6894658,orange
19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,orange
24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,orange
9,11,8,24.85903405,94.39000473,6.559236744,111.78037340000002,orange
31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,orange
22,17,5,24.12188673,90.72351622,6.945562889,102.835632,orange
13,5,8,23.85340379,90.10522549,7.474710503,103.923226,orange
16,8,9,24.60297538,91.28408653,7.601189842999999,111.2948115,orange
4,13,6,15.63211033,94.25966183,7.5611432239999985,101.4705704,orange
0,25,14,19.33516809,91.97978938,6.361671475,116.450422,orange
8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,orange
4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,orange
33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,orange
30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,orange
21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,orange
11,14,5,11.50322938,94.8933184,6.946354724,115.56837759999998,orange
9,8,15,14.34320488,94.35734702,7.994465371,110.22231229999998,orange
5,18,14,33.105698100000005,93.48447453,7.434118807000001,119.1709113,orange
29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,orange
33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,orange
8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,orange
15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,orange
16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,orange
0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,orange
5,25,6,30.72119881,94.01331956,6.0113021810000005,106.8118019,orange
6,8,11,24.35590861,92.39651663,6.600948787999999,119.6946577,orange
10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,orange
1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,orange
1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,orange
0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,orange
24,27,9,18.86883219,93.24688124,6.157135092000001,119.3936976,orange
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,orange
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,orange
40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,orange
32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,orange
9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,orange
13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,orange
15,9,11,11.54785707,94.14861001,7.907956251,108.82891709999998,orange
29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,orange
1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,orange
18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,orange
14,22,9,17.24944623,91.13772765,6.543191814,112.50905159999998,orange
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,orange
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,orange
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,orange
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,orange
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,orange
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,orange
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange
19,24,15,20.48954522,93.72485075,7.137136973,111.83919509999998,orange
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,orange
18,12,8,12.59093977,91.81668769,6.206053072,119.39167179999998,orange
20,20,10,11.86631922,93.68394562,6.976997772000001,106.060149,orange
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange
25,21,11,32.23797837,90.15406807,6.460044777999999,104.7052254,orange
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,orange
37,18,12,10.2708877,90.19147747,7.401121811,106.69552040000002,orange
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,orange
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange
32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,orange
19,7,9,27.255435,91.71369387,6.969883482999999,101.139435,orange
28,7,9,34.591784600000004,92.13229786,6.730757538,115.5650287,orange
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,orange
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange
20,23,11,31.852069399999998,90.12220323,6.407715561,109.9455062,orange
18,14,11,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,orange
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,orange
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,orange
6,13,9,34.51423957,90.56151463,7.786725333,118.32719679999998,orange
27,30,5,32.71748548,90.54608254,7.656978112000001,113.328978,orange
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,orange
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,orange
31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,orange
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton
136,36,20,23.09595631,84.86275707,6.925412377000001,71.29581071,cotton
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton
126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,cotton
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,cotton
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton
111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,cotton
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,cotton
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,cotton
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,cotton
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton
131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,cotton
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton
103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton
129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton
114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton
131,60,17,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton
123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton
119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton
127,53,24,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton
134,52,18,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton
109,36,18,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton
100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton
111,39,22,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton
112,54,15,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton
105,56,15,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton
106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton
121,53,19,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton
100,52,19,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton
118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton
114,40,17,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton
106,46,20,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton
110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute
60,37,39,26.59104992,82.94164078,6.033485257000001,161.2469997,jute
63,41,45,25.29781791,86.88705350000002,7.121933578999999,196.6249511,jute
86,40,39,25.72100868,88.16513579,6.207459637,175.60866969999995,jute
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute
63,37,43,23.41798979,85.08640476,6.661957897000001,185.7446728,jute
70,43,40,24.35564134,88.80391021,6.176860192,169.11680280000004,jute
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute
74,40,40,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute
74,46,45,25.75734909,88.36668522,6.025028997000001,189.4263485,jute
89,41,38,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute
74,49,38,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,jute
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute
81,56,36,23.39605743,72.60512854,7.097586415,174.78764109999997,jute
84,55,38,26.8748389,79.78725152,6.956682742999999,173.1017097,jute
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute
69,57,35,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute
81,36,38,23.76554749,87.98329901,6.334837865,150.31661519999997,jute
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute
65,39,45,23.66805429,70.89000744,6.768001309,184.4633281,jute
78,50,43,25.12417673,85.72530641,6.348441469,159.5718087,jute
77,52,41,23.89069041,83.46409075,6.097294061,167.72306319999996,jute
89,52,42,23.09433785,81.45139295,6.14132902,196.6587013,jute
62,49,37,24.21744605,82.85284045,7.479248124,166.13658859999995,jute
90,48,45,24.06475727,71.31342851,6.509174788999999,153.63902119999997,jute
66,47,36,24.85441411,74.44070479999998,6.57256106,175.572958,jute
80,52,39,26.41915161,76.85691248,7.165696848,197.2101782,jute
89,52,45,24.89326318,77.01222585,7.207457207999999,196.469984,jute
77,51,44,23.25583402,82.7015932,7.124333547000001,166.2160846,jute
94,37,41,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute
60,55,36,26.12797248,80.49172597,7.132389299,150.6326874,jute
62,56,35,25.97825807,81.65769588,6.235357637999999,163.3488091,jute
84,40,42,26.2830571,73.35763537,6.704273839,186.6898282,jute
100,56,40,26.38905406,83.31240346,7.433313409,176.1516409,jute
75,56,44,25.2746335,73.7459581,6.109478059,168.0432282,jute
78,46,42,23.09499564,78.45959697,7.095413294,155.3851533,jute
82,48,36,25.79351957,81.76904006,6.352076782999999,193.2418382,jute
100,58,41,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute
88,50,40,25.63215038,79.95150917,7.0518224720000005,182.2582277,jute
67,41,40,25.84879500000001,87.81661683,7.333143205,152.6194403,jute
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute
89,57,43,26.91515043,73.19897535,6.998787171,177.22330480000005,jute
61,41,44,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute
84,40,43,25.01157559,88.33130229999998,7.228268227999999,169.4168014,jute
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute
75,36,44,23.28081,74.27607475,6.613341342999999,153.7447398,jute
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute
91,41,37,24.48556447,83.20630007,6.132570522999999,192.2316221,jute
77,48,36,25.86705009,84.09985284,7.36008498,154.83908469999997,jute
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute
62,59,41,24.2248758,74.89465426,7.175170657000001,192.4931257,jute
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute
61,41,35,24.97178693,79.47557931,6.842966478999998,195.7571622,jute
99,57,38,24.80624984,82.09281674,6.356295567999999,156.3616174,jute
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute
73,43,42,26.58361011,78.00774772,6.310699968,154.8238864,jute
67,46,44,26.82489244,78.20392774,7.093328631,153.91998069999997,jute
84,37,42,25.49674786,81.13449097,6.691074249,169.92882340000003,jute
72,41,36,24.09874353,80.57226761,6.187746776,176.8604109,jute
71,56,37,23.18866654,86.20899734,6.491506245,176.103677,jute
64,53,38,26.24347471,78.51063754,6.855362875,183.4065252,jute
65,54,39,23.75091572,71.14782585,7.124571593,160.0889553,jute
60,58,37,26.13871511,79.1188943,6.067302109,171.4892533,jute
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute
90,50,44,26.91643698,73.48655995,6.253408852000001,171.4716375,jute
91,38,36,26.5232969,77.17331847,7.287318722999999,157.8548562,jute
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,jute
72,41,36,26.50838667,86.84264005,6.065898282999999,152.9801697,jute
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute
82,46,41,23.325013100000003,79.79609448,6.581693772,187.3096148,jute
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute
80,43,43,23.78756036,74.36794079,6.014572075,172.64426540000005,jute
77,55,43,25.49941707,75.99987588,6.663559451,193.71418280000003,jute
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute
63,47,35,26.98582182,89.05587886,7.432768147000001,193.8778713,jute
93,43,38,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,jute
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,jute
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute
91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,coffee
107,21,26,26.45288458,55.32222678,7.235070264,144.68613359999995,coffee
83,38,35,25.70822684,52.88667115,7.18915558,136.73250919999998,coffee
108,24,31,24.12832546,56.18107663,6.431899747999999,147.27578180000003,coffee
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee
116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,coffee
109,31,27,23.05951896,50.40609436,6.973839707000001,164.4971875,coffee
89,25,34,23.07895447,63.65861483,7.184801627000001,129.8765443,coffee
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee
111,32,34,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee
84,36,28,26.7350622,55.55164819,6.119892347,140.63052130000003,coffee
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,coffee
99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,coffee
81,30,31,24.65090184,51.93952357,7.027585558999999,135.1386537,coffee
95,39,29,27.35152643,55.99375012,7.13411409,148.98125249999995,coffee
81,34,30,25.17787724,62.26244581,6.6477659970000005,135.0119649,coffee
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,coffee
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,coffee
109,29,28,23.26316991,60.51600210000001,6.724688502999999,194.1755471,coffee
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee
83,21,28,25.5674832,60.49244602,7.466900682999999,190.2257843,coffee
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,coffee
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,coffee
98,18,27,27.56088634,68.49299897,6.516312148,167.43580749999995,coffee
111,27,31,23.59302313,55.27564977,6.0433309510000015,191.3980675,coffee
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,coffee
98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,coffee
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee
82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,coffee
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee
84,27,29,23.32293161,53.00366334,7.167092586,168.26442869999997,coffee
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee
113,21,33,26.02241444,55.83288958,7.277422737999999,176.90209240000004,coffee
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,coffee
80,30,25,26.24092174,65.64381357,7.487266991,148.37712019999995,coffee
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee
113,33,34,26.00373964,62.144510200000006,6.559817161000002,153.477776,coffee
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,coffee
113,15,29,27.09617155,63.55324262,6.779230041,190.2440566,coffee
98,29,30,25.64004392,61.03273481,6.217974349,199.4735636,coffee
97,29,27,27.74576987,54.36976075,7.205078785,139.8619431,coffee
85,35,32,26.24928198,54.28617819,6.854011265,133.1120232,coffee
82,29,35,26.67377159,52.24226285,6.246872394,156.15438980000005,coffee
103,33,25,27.10210397,55.74973320000001,6.911066044,139.5013171,coffee
112,17,28,27.62975458,61.26002598,6.777417989,196.6492664,coffee
99,19,33,27.536454700000004,55.51673151,6.273741983,130.6377143,coffee
120,20,34,23.56960509,50.56339727,6.906124587000001,130.3797119,coffee
114,27,28,24.99451759,57.93250202,7.162802357,192.8736822,coffee
100,40,35,27.56441788,54.41094079,6.9557873510000015,177.816092,coffee
108,35,25,23.98143338,61.10935084,6.971963169,161.5279095,coffee
115,31,30,24.22984659,67.37768353,6.840927967000001,122.4073418,coffee
87,28,30,25.60153969,68.66257977,6.536676653,168.8383605,coffee
82,24,26,24.31274458,53.57285558,6.089443602999999,184.4103931,coffee
94,26,27,26.36629861,52.25738495,7.456460375,177.31761609999995,coffee
87,28,35,26.5602777,57.1621814,6.759211911,152.0616227,coffee
118,40,35,26.35034208,58.50650238,7.460174812000001,121.5586297,coffee
87,38,29,25.20406808,57.88370456,6.652642579,156.1457255,coffee
92,40,30,23.35723208,55.18792166,6.026287448,171.6976946,coffee
97,22,26,23.60567546,59.68849145,6.074190142000001,185.1568059,coffee
99,40,32,24.18471151,69.94807345,7.0455430560000005,163.27087319999995,coffee
89,28,33,26.44414097,53.83876189,6.9932360010000005,175.3723314,coffee
112,39,29,26.12492233,63.37479229,6.726528895,147.8035305,coffee
111,28,26,27.77363343,64.47858698,6.937352845,192.7121236,coffee
114,20,26,25.55656667,62.67087838,7.27905689,193.5866233,coffee
117,26,30,27.92374437,67.96910852,7.079850922,115.2325531,coffee
111,29,31,26.05968403,52.31098539,6.136286518,161.3432535,coffee
119,30,28,26.35770906,64.57578034,6.5052036960000015,163.62694960000005,coffee
116,40,33,24.91370487,54.15319242,7.042089492000001,129.5481144,coffee
95,37,35,27.31317116,68.42333909999999,6.348337518999998,192.4288139,coffee
86,40,33,26.1387869,52.26311691,7.432322234,136.3027766,coffee
117,37,32,23.1069385,67.06230539,6.787658922,162.57696059999995,coffee
105,18,35,23.52648086,68.44030686,6.743417121,171.8839938,coffee
109,23,25,25.11711046,68.48030408,7.00733163,194.8773479,coffee
80,18,31,24.02952505,58.84880599,7.303033217,134.6803969,coffee
101,31,26,26.70897548,69.71184111,6.861235184,158.86088869999998,coffee
103,33,33,26.71717393,50.50148528,7.131435858,126.8073984,coffee
93,26,27,24.59245684,56.46829641,7.288211994,137.70440469999997,coffee
104,35,28,27.51006055,50.66687215,6.983732393,143.9955548,coffee
116,36,25,27.57847581,58.52534263,6.172090205,156.6810374,coffee
107,38,29,26.65069302,57.56695719,6.35118177,145.105065,coffee
101,33,33,26.97251562,62.0183627,6.908671378999999,142.8610793,coffee
107,31,31,23.17124551,52.97841162,6.766184468,153.12016440000005,coffee
99,16,30,23.52652084,65.44340921,6.392791654,186.1728203,coffee
103,40,30,27.30901814,55.196224,6.3483162570000005,141.48316440000005,coffee
118,31,34,27.54823036,62.88179198,6.123796057000001,181.4170812,coffee
106,21,35,25.627355,57.04151119,7.4285236339999985,188.5506536,coffee
116,38,34,23.29250318,50.04557009,6.020947179,183.468585,coffee
97,35,26,24.91461008,53.74144743,6.334610249,166.2549307,coffee
107,34,32,26.77463708,66.4132686,6.78006386,177.7745075,coffee
99,15,27,27.41711238,56.63636248,6.086922359,127.92461000000002,coffee
118,33,30,24.13179691,67.22512329,6.362607851,173.32283859999995,coffee
117,32,34,26.2724184,52.12739421,6.758792552,127.1752928,coffee
104,18,30,23.60301571,60.39647474,6.779832611000002,140.9370415,coffee
